/wiki/Transcript:The_Boy_in_the_Iceberg
Azula,We used to come every summer when we were kids.
Ty Lee,That must have been fun!
Zuko,That was a long time ago.
Lo and Li,"Welcome to Ember Island, kids."
Zuko,It smells like old lady in here.
Mai,"Gee, I wonder why."
Ty Lee,Who are these two beautiful women?
Lo,Can't you tell?
Li,It's Lo and me.
Lo,It's Li and me.
Ty Lee,"Ooh, I love the seashell bedspread."
Mai,Are you serious? It looks like the beach threw up all over it.
Li,We know you're upset that you were forced to come here this weekend.
Lo,But Ember Island is a magical place.  Keep an open mind.
Li,Give it a chance.
Lo and Li,And it can help you understand yourselves and each other.
Lo,The beach has a special way ...
Li,... of smoothing even the most ragged edges.
Lo and Li,Time to hit the beach!
Toph,"Aang, I know swimming is fun and all,  but do you really think you should be exposing yourself like that?  Cover up."
Aang,What? I'm wearing trunks.
Toph,I know.  It's your tattoos I'm worried about. What if someone sees you?
Katara,There are walls all around us. It's completely safe.
Fire Nation watchman #1,This has got to be the most boring job in the Fire Nation.  Nothing ever happens.
Aang,Whoa!  Let's go again!
Fire Nation watchman #1,The Avatar's alive! We'd better send a messenger hawk to the Fire Lord.
Fire Nation watchman #2,A black ribbon message.  This is so exciting!
Ember Island teenager #1,"Hey, you need some help unpacking?"
Ty Lee,Sure. Thanks.
Ty Lee,Could you scooch just a little bit more to the-  Perfect.
Zuko,Here.  This is for you.
Mai,Why would I want that?
Zuko,"I saw it, and I thought it was pretty. Don't girls like stuff like this?"
Mai,Maybe stupid girls.
Zuko,Forget it!
Ty Lee,Wow! Thanks. This is so pretty.
Ember Island teenager #2,Not as pretty as you are.
Ember Island teenager #1,That shell's not so great!
Ty Lee,Ahem! Shade. Shade!
Zuko,"I thought, since it's so hot ... here."
Mai,Thanks. This is really refreshing.
Azula,"Hey, beach bums, we're playing next.  Ty Lee, get over here, now!"
Azula,"See that girl with the silly pigtails? When she runs toward the ball,  there's just the slightest hesitation of her left foot. I'm willing to bet a childhood injury has weakened her.  Keep serving the ball to her left, and we'll destroy her and the rest of her team.  Dismissed."
Azula,Yes! We defeated you for all time! You will never rise from the ashes of your shame and humiliation!  Well. That was fun.
Chan,I'm having a party tonight.  You should come by.
Ty Lee,Sure.  I love parties.
Ruon-Jian,"Your friend can come, too."
Azula,"Uh ... What about me and my brother? Aren't you going to invite us?  You don't know who we are, do you?"
Chan,Don't you know who we are? We're Chan and Ruon-Jian.
Ruon-Jian,Yeah.
Chan,"But, fine, you're invited. Just so you know, though, some of the most important teenagers in the Fire Nation are gonna be at this party, so try and act normal."
Azula,We'll do our best.
Zuko,Why didn't you tell those guys who we were?
Azula,I guess I was intrigued.  I'm so used to people worshiping us.
Ty Lee,They should.
Azula,"Yes, I know, and I love it. But, for once, I just wanted to see how people would treat us if they didn't know who we were."
Li,"Like waves washing away the footprints on the sand,  Ember Island gives everyone a clean slate."
Lo,Ember Island reveals the true you.
Lo and Li,To the party!
Chan,Um ... You're a little early. No one's here yet.
Azula,"I heard you telling someone you'd be partying from dusk 'till dawn. It's dusk, so we're here."
Chan,But that's just an expression.
Azula,"We are the perfect party guests. We arrive right on time, because we are very punctual."
Chan,"All right, listen. My dad's an admiral. He has no idea I'm having this party,  so don't mess anything up."
Azula,"That's a sharp outfit, Chan. Careful.  You could puncture the hull of an empire-class Fire Nation battleship, leaving thousands to drown at sea,  because it's so sharp."
Chan,Um ... thanks.
Ruon-Jian,"Hey! First ones here, huh?"
Zuko,"He thinks he's so great.  Well, what do you think of him?"
Mai,I don't have any opinion about him. I hardly know him.
Zuko,"You like him, don't you?"
Ember Island teenager #2,So how do you know Ty Lee?
Ember Island teenager #3,I met her at the beach today. She was pretty impressed by a sand pagoda that I made for her.
Ember Island teenager #1,"Well, I met her first."
Ty Lee,"Look, i-it doesn't matter who I met first, 'cause I like you all."
Ember Island teenager #2,But which one of us do you like?
Ember Island teenager #1,Yeah.
Ember Island teenager #3,Tell us.
Ty Lee,"I don't know! I don't know!  Oh, I'm glad you're here. Those boys won't leave me alone. I guess they all just like me too much."
Azula,"Come on, Ty Lee. You can't be this ignorant."
Ty Lee,What are you talking about?
Azula,"Those boys only like you because you make it so easy for them. You're not a challenge. You're a tease. It's not like they actually care who you are.  Okay, okay, calm down. I didn't mean what I said.  Look, maybe I just said it because I was a little ...  jealous."
Ty Lee,"What? You're jealous of me? But you're the most beautiful, smartest, perfect girl in the world."
Azula,"Well, you're right about all those things.  But, for some reason, when I meet boys, they act as if I'm going to do something horrible to them."
Ty Lee,"But you probably would do something horrible to them. I'm sure they're just intimidated by you. Okay, look, if you want a boy to like you,  just look at him and smile a lot and laugh at everything he says even if it's not funny."
Azula,"Well, that sounds really shallow and stupid ...  Let's try it."
Ty Lee,"Okay.  Hey there, sweet sugar cakes. How you liking this party?"
Mai,I'm bored.
Zuko,I know.
Mai,I'm hungry.
Zuko,So what?
Mai,"So, find me some food."
Zuko,Sure.
Azula,"Chan, I'm ready for a tour of the house."
Chan,Is this your first time on Ember Island?
Azula,No. I used to come here years ago.
Chan,"It's a great place, if you like sand.  Yeah, it's like, welcome to Sandy Land!"
Azula,Your arms look so strong.
Chan,"Yeah, I know.  You're pretty."
Azula,"Together,  you and I will be the strongest couple in the entire world!  We will dominate the Earth!"
Chan,Uh ... I got to go.
Zuko,"Hey, watch it! That food was for my cranky girlfriend!"
Ruon-Jian,What are you doing?
Zuko,Stop talking to my girlfriend!
Ruon-Jian,Relax. It's just a party.
Mai,"Zuko, what is wrong with you?"
Zuko,What's wrong with me?
Mai,Your temper is out of control. You blow up over every little thing. You're so impatient and hotheaded and angry!
Zuko,"Well, at least I feel something, as opposed to you.  You have no passion for anything! You're just a big blah!"
Mai,"It's over, Zuko. We're done."
Chan,Who broke my nana's vase?  That's it! You're out of here!
Zuko,I was just leaving.
Ruon-Jian,"Have fun by yourself, loser boy."
Chan,Nice.
Toph,"Guys, you're all gonna think I'm crazy, but it feels like a metal man is coming."
Azula,I thought I'd find you here.
Zuko,Those summers we spent here seem so long ago. So much has changed.
Azula,Come down to the beach with me. Come on. This place is depressing.
Mai,Hey.
Zuko,Where's your new boyfriend?  Are you cold?
Ty Lee,I'm freezing.
Zuko,I'll make a fire.  There's plenty of stuff to burn in there.
Sokka,This is crazy! How can we beat a guy who blows things up with his mind?
Aang,We can't! Jump on Appa! I'll try to distract him!
Aang,I'm okay.
Toph,"Well, that was random."
Katara,I don't think so. I get the feeling he knows who we are.
Ty Lee,What are you doing?
Zuko,What does it look like I'm doing?
Ty Lee,"But, it's a painting of your family."
Zuko,You think I care?
Ty Lee,I think you do.
Zuko,"You don't know me, so why don't you just mind your own business?"
Ty Lee,I know you.
Zuko,"No, you don't.  You're stuck in your little Ty Lee world where everything's great all the time."
Mai,"Zuko,  leave her alone."
Zuko,I'm so pretty. Look at me. I can walk on my hands. Whoo!  Circus freak.
Ty Lee,"Yes, I'm a circus freak. Go ahead and laugh all you want. You want to know why I joined the circus?"
Azula,Here we go.
Ty Lee,Do you have any idea what my home life was like?  Growing up with six sisters who look exactly like me?  It was like I didn't even have my own name.  I joined the circus  because I was scared of spending the rest of my life as part of a matched set. At least I'm different now.  Circus freak is a compliment.
Mai,"Guess that explains why you need ten boyfriends, too."
Ty Lee,"I'm sorry, what?"
Mai,"Attention issues. You couldn't get enough attention when you were a kid, so you're trying to make up for it now."
Ty Lee,"Well, what's your excuse, Mai? You were an only child for fifteen years, but even with all that attention, your aura is this dingy, pasty, gray ..."
Mai,I don't believe in auras.
Zuko,"Yeah, you do not believe in anything."
Mai,"Oh, well, I'm sorry I can't be as high-strung and crazy as the rest of you."
Zuko,"I'm sorry, too. I wish you would be high-strung and crazy for once instead of keeping all your feeling bottled up inside.  She just called your aura dingy. Are you gonna take that?"
Mai,"What do you want from me? You want a teary confession about how hard my childhood was? Well, it wasn't.  I was a rich only child who got anything I wanted ... as long as I behaved  and sat still, and didn't speak unless spoken to.  My mother said I had to keep out of trouble. We had my dad's political career to think about."
Azula,"Well, that's it, then.  You have a controlling mother who had certain expectations, and if you strayed from them, you were shut down. That's why you're afraid to care about anything, and why you can't express yourself."
Mai,You want me to express myself?  Leave me alone!
Zuko,I like it when you express yourself.
Mai,Don't touch me! I'm still mad at you.
Zuko,"My life hasn't been that easy either, Mai."
Mai,Whatever. That doesn't excuse the way you've been acting.
Ty Lee,"Calm down, you guys.  This much negative energy is bad for your skin. You'll totally break out."
Zuko,Bad skin?  Normal teenagers worry about bad skin. I don't have that luxury.  My father decided to teach me a permanent lesson on my face!
Ty Lee,"Sorry, Zuko, I ..."
Zuko,"For so long I thought that if my dad accepted me, I'd be happy. I'm back home now, my dad talks to me. Ha! He even thinks I'm a hero.  Everything should be perfect, right?  I should be happy now, but I'm not.  I'm angrier than ever and I don't know why!"
Azula,"There's a simple question you need to answer, then. Who are you angry at?"
Zuko,No one. I'm just angry.
Mai,"Yeah, who are you angry at, Zuko?"
Zuko,Everyone. I don't know.
Azula,Is it Dad?
Zuko,"No, no."
Ty Lee,Your uncle?
Azula,Me?
Zuko,"No, no, n-no, no!"
Mai,Then who? Who are you angry at?
Azula,"Answer the question, Zuko."
Ty Lee,Talk to us.
Mai,"Come on, answer the question."
Azula,"Come on, answer it."
Zuko,I'm angry at myself!
Azula,Why?
Zuko,Because I'm confused. Because I'm not sure I know the difference between right and wrong anymore.
Azula,You're pathetic.
Mai,I know one thing I care about.  I care about you.
Azula,"Well, those were wonderful performances, everyone."
Zuko,"I guess you wouldn't understand, would you, Azula?  Because you're just so perfect."
Azula,"Well, yes, I guess you're right. I don't have sob stories like all of you. I could sit here and complain how our mom liked Zuko more than me, but I don't really care.  My own mother  thought I was a monster.  She was right, of course, but it still hurt."
Ty Lee,What Lo and Li said came true. The beach did help us learn about ourselves.  I feel all smoothed. I'll always remember this.
Azula,You know what would make this trip really memorable?
Azula,"We've got some bad news, Chan."
Zuko,Party's over.
/wiki/Transcript:The_Avatar_and_the_Fire_Lord
Roku,"Aang, it's time you learn of my history with Fire Lord Sozin.  You need to understand how the war began, if you want to know how to end it.  Meet me on my home island on the day of the summer solstice."
Aang,"Okay, Roku."
Zuko,You need to know the story of your great-grandfather's demise. It will reveal your own destiny.
Aang,There it is. That's Roku's home.
Katara,"But, there's nothing here."
Toph,"Yes, there is. An entire village, hundreds of houses ...  all completely buried in ash."
Azula,"It's never too early for a sitting with the court painter, Zuko. Make sure he gets your good side."
Zuko,"Wait, I need to ask you something.  What do you remember about our great-grandfather's history?"
Azula,"Oh, Zuko, it's so strange how your mind works.  Fire Lord Sozin began the war, of course.  He spent his early years secretly preparing for it. He was as patient as he was clever. He famously waited for the comet, later renamed Sozin's Comet, and used its power to launch his full-scale invasion of the world.  In the end, he died a very old and successful man."
Zuko,But how did he die?
Azula,"Didn't you pay any attention in school, Zuko? He died peacefully, in his sleep.  He was ancient."
Zuko,What does it mean?
Zuko,The Fire Sages keep the secret history in the Dragonbone Catacombs.
Zuko,The final testimony of Fire Lord Sozin.
Roku,"Come, Aang."
Aang,Where're we going?
Roku,To visit my past.  Our shared past.
Sozin,"As I feel my own life dimming, I can't help but think of a time when everything was so much brighter."
Sozin,I remember my friend.
Sozin,"Looks like I win again, Roku."
Roku,"Are you kidding?  The tree root did all the work.  Nice one, Sozin."
Aang,You were friends with Fire Lord Sozin‌?
Roku,"Back then, he was just Prince Sozin.  And he was my best friend."
Sozin,Say something to her.
Roku,Love is hard when you are young.
Aang,You don't have to tell me.
Roku,"Don't worry, it gets better.  Now, come with me.  We have a party to attend."
Aang,"Wait, whose party is it?"
Roku,"Sozin and I shared many things, including a birthday."
Sozin,Did something happen to my father?
Fire Sage,"No, Prince Sozin. We are not here for you.  We're here to announce the identity of the next Avatar.  It is our honor to serve you, Avatar Roku."
Sozin,Soon the day came when my friend Roku had to leave the Fire Nation and face his destiny as the Avatar.  He needed to travel the world so he could master the other elements.
Sozin,"Hey, why aren't you packed yet, all-powerful Avatar?"
Sozin,"Come on, show me how it's done using all four kinds of bending."
Roku,"I started packing, but then the Fire Sages told me I won't need any worldly possessions anymore."
Sozin,Oh.
Roku,It happened so fast. Everything's gonna be different now.
Sozin,"Here, hope you're at least allowed to have this."
Roku,But this is a royal artifact.  It's supposed to be worn by the Crown Prince.
Sozin,I want you to have it.
Katara,Do they have bathrooms in the Spirit World?
Sokka,"As a matter of fact, they do not."
Aang,"Hey, we're almost at the Southern Air Temple!"
Roku,This was the first stop on my Avatar journey.
Roku,It was the place where I was trained to master airbending.
Roku,And also where I met an old friend of yours: Monk Gyatso.
Aang,No way!
Roku,"Hey, Gyatso, you wanna see a new glider trick?"
Gyatso,Check this out!
Aang,He's air surfing! I can't believe I never thought of that.
Aang,That's amazing! I can't believe you were friends with Monk Gyatso just like I was!
Roku,"Some friendships are so strong,  they can even transcend lifetimes."
Roku,"After my years mastering airbending, I traveled to the Northern Water Tribe."
Roku,"Waterbending was especially challenging for me. But in time, I mastered it as well."
Roku,I moved on to the Earth Kingdom.
Roku,"My earthbending master, Sud, was uncompromising, stubborn, and blunt ..."
Roku,... And a lifelong friend.
Roku,It was bitter work ...  but the results were worth it.
Sozin,"Twelve long years passed before I saw my friend again. When Roku returned, he was a fully realized Avatar, and I had changed as well."
Roku,"Sozin! Or should I say, Fire Lord!"
Sozin,"Customarily, my subjects bow before greeting me.  But you're the exception."
Roku,"After all these years, he was still my best friend.  And a few months later, he was my best man."
Aang,"Roku, it's that girl who didn't even know you're alive!"
Roku,"Ta Min. I was persistent.  When love is real, it finds a way.  And being the Avatar doesn't hurt your chances with the ladies, either."
Sozin,"On wedding days, we look to the future with optimism and joy.  I had my own vision for a brighter future."
Sozin,Excuse me. May I borrow him for a moment‌?
Ta Min,"It's not very traditional, but, okay."
Roku,What's on your mind?
Sozin,I've been thinking hard about the state of the world lately.
Roku,"Sozin, it is my wedding! Have a cookie, dance with someone, lighten up!"
Sozin,"I know, I know, but just hear me out.  Right from the start, I was destined to be Fire Lord. And although we didn't always know it, you were destined to be the Avatar.  It's an amazing stroke of fate we know each other so well, isn't it? Together, we could do ... anything."
Roku,"Yeah, we could."
Sozin,"Our nation is enjoying an unprecedented time of peace and wealth. Our people are happy, and we're so fortunate in so many ways."
Roku,Where are you going with this?
Sozin,"I've been thinking, we should share this prosperity with the rest of the world.  In our hands is the most successful empire in history.  It's time we expanded it."
Roku,No! The four nations are meant to be just that: four.
Sozin,"Roku, you haven't even stopped to consider the possibilities."
Roku,There are no possibilities. This is the last I want to hear  about this.
Roku,"That was my first real test as the Avatar. Unfortunately, it was many years before I learned  that Sozin  had gone ahead with his plan, despite my warning."
Roku,"I've seen the colonies, Sozin.  How dare you occupy Earth Kingdom territory!"
Sozin,"How dare you, a citizen of the Fire Nation, address your Fire Lord this way.  Your loyalty is to our nation first. Anything less makes you a traitor."
Roku,"Don't do this, Sozin. Don't challenge me. It will only end badly. It's over."
Roku,"I'm sparing you, Sozin.  I'm letting you go in the name of our past friendship. But I warn you.  Even a single step out of line will result in your permanent end."
Roku,"Sozin and I didn't speak or see each other for twenty-five years after our battle.  I spent most of my spare time here, at my home."
Roku,Let's go!
Sozin,Roku's island was a hundred miles away. But I could still feel it rumbling and see the black plume of smoke. I had never seen anything like this catastrophe.
Aang,"This is amazing, Roku! You're battling a volcano, and you're winning."
Roku,"Unfortunately, my success didn't last long, Aang. There was no way I could do it all."
Roku,"Battling the elements was hard enough. I had to do it while I could barely breathe. The poisonous, volcanic gases were overwhelming."
Roku,It's all right Fang!  Get out of here! I'm fine!
Sozin,"Need a hand, old friend?"
Roku,Sozin?
Sozin,There's not a moment to waste.
Roku,Don't breathe the toxic gas.
Roku,It's too much.
Roku,Please.
Sozin,"Without you, all my plans are suddenly possible.  I have a vision for the future, Roku."
Aang,"Who's ... wait, that's me, isn't it?"
Roku,"Make sense of our past, Aang.  And you will bring peace, and restore balance in the world."
Aang,Roku? Roku!
Sozin,"With Roku gone, and the great comet returning, the timing was perfect to change the world.  I knew the next Avatar would be born an Air Nomad. So I wiped out the Air Temples.  But somehow, the new Avatar eluded me.  I wasted the remainder of my life searching in vain.  I know he's hiding out there somewhere.  The Fire Nation's greatest threat ... the last airbender."
Zuko,That can't be it! Where's the rest of it?
Zuko,"You sent this, didn't you? I found the secret history, which by the way should be renamed history most people already know! The note said that I needed to know about my great-grandfather's death, but he was still alive in the end."
Iroh,"No, he wasn't."
Zuko,What are you talking about?
Iroh,"You have more than one great-grandfather, Prince Zuko. Sozin was your father's grandfather.  Your mother's grandfather was Avatar Roku."
Zuko,Why are you telling me this?
Iroh,"Because understanding the struggle between your two great-grandfathers can help you better understand the battle within yourself.  Evil and good are always at war inside you, Zuko. It is your nature, your legacy. But, there is a bright side.  What happened generations ago can be resolved now, by you. Because of your legacy, you alone can cleanse the sins of our family and the Fire Nation. Born in you, along with all the strife, is the power to restore balance to the world."
Iroh,This is a royal artifact. It's supposed to be worn  by the Crown Prince.
Katara,"You mean, after all Roku and Sozin went through together, even after Roku showed him mercy, Sozin betrayed him like that‌?"
Toph,It's like these people are born bad.
Aang,"No, that's wrong. I don't think that was the point of what Roku showed me at all."
Sokka,Then what was the point?
Aang,"Roku was just as much Fire Nation as Sozin was, right? If anything, their story proves anyone's capable of great good and great evil.  Everyone, even the Fire Lord and the Fire Nation have to be treated like they're worth giving a chance.  And I also think it was about friendships."
Toph,Do you really think friendships can last more than one lifetime?
Aang,I don't see why not.
Sokka,"Well, scientifically speaking, there's no way to prove that ..."
Katara,"Oh, Sokka, just hold hands."
/wiki/Transcript:The_Runaway
Toph,How could you do this to me? You betrayed me!
Katara,You brought this on yourself. I had no choice.
Aang,Okay. I'm ready for some training.
Toph,"Good job, Twinkle Toes. Visualize, then attack."
Katara,"Maybe you should take your own advice, Toph!"
Toph,"What's the matter? Can't handle a little dirt, Madame Fussy-Britches?"
Katara,"Oh, sorry. Did I splash you, Mud-Slug?"
Aang,Are we taking a break?
Sokka,Sneak Attack!
Aang,"Sokka, sneak attacks don't work if you yell it out loud."
Toph,Hungry for a mud pie?
Katara,I'll give you a mud pie!
Aang,"Uh guys, I thought we were supposed to be training me."
Katara,"Very well, pupil. I believe we've had enough training for today."
Toph,"While Katara cleans up,  let's go have some fun!"
Aang,Yeah!
Sokka,Yes!
Sokka,"Look at all those messenger hawks! You know, I've been thinking about getting one for myself. That way, I wouldn't have to talk to anyone. I could just send them messages."
Toph,"I gotta say, I like the idea of not talking to you."
Aang,"So, guys. What are we gonna get with our last silver piece?"
Toph,We can get more money.  Right there.
Toph,This is where you seeing people are at a disadvantage. Everyone guesses wrong because the dealer moves the rock at the last minute. But I can feel it with my earthbending.
Dealer,You there. Wanna play a friendly game?
Toph,How can I possibly play?  I'm blind.
Dealer,You don't have to see to be lucky.
Aang,"Flamey-O, Toph."
Dealer,Wow. Fancy guessing. You are amazing at this.  Would you like to make the game a little more interesting?
Toph,More interesting? How?
Dealer,"Well, let's say you toss in your friend's fine sword there,  then I'll put up twenty silver pieces against it, and that's more interesting."
Toph,I'll do it for forty silver pieces.
Dealer,Forty silver pieces it is.
Dealer,"Sorry, little lady, but-  Huh?"
Toph,I won!
Katara,Where did you guys get the money to buy all this stuff?
Aang,Toph got us money.  She scammed one of those guys in town who moves the shells around all sneaky-like.
Sokka,She used earthbending to win the game! Classic!
Katara,"Ah, so she cheated."
Toph,Hey! I only cheated because he was cheating!  I cheated a cheater.  What's wrong with that?
Katara,I'm just saying this isn't something we should make a habit of doing.
Toph,Why? Because it's fun? And you hate fun?
Katara,I don't hate fun!  See? Fun!
Aang,"Katara,  I'll personally make you an Avatar Promise that we won't make a habit of doing these scams."
Katara,"Guys, I think these scams have gone far enough. If you keep doing them, something bad is gonna happen."
Toph,Could you for once stop being such a sourpuss and just lighten up?
Katara,"Oh, I'm sorry! You think I should be more like you? Like some wild child?"
Toph,"Yeah! Maybe! Maybe then you'd see  how great we have it! I mean, look at us!  We're traveling around the world! Making easy money! Having fun! With no parents to tell us what to do!"
Katara,Ah. I see. You're acting like this because of your parents.
Toph,Whatever.
Katara,"They were controlling over you, so you ran away, and now you act like your parents don't exist. You act like you hate them, but you don't. You just feel guilty."
Toph,I do hate them.
Katara,"I don't think so. I think you miss them, but you just don't wanna deal with that, so instead you act like this crazy person."
Toph,"Look, I ran away to help Aang!"
Katara,"You know what? It doesn't matter. These scams put us all at risk, and we don't need that.  We've already got some third-eyed freak after us."
Sokka,"Speaking of that third-eyed freak, I think I've come up with a name for him. What do you think of Sparky-Sparky-Boom Man?  Just think about it."
Katara,We have enough money! You need to stop this!
Toph,I'll stop when I wanna stop and not when you tell me!
Sokka,"Speaking of money, I'm off to spend some. See you guys later."
Sokka,"Hawky, welcome to Team Avatar. My name's Sokka, and I'm your new owner, and as such I should warn you that there's already a lemur in our group, so I don't wanna see any fighting.  Good little messenger hawky. Who's got pretty feathers?  You're right, Hawky. This is bad."
Sokka,"Toph, while I was in town, I found something that you're not gonna like."
Toph,"Well it sounds like a sheet of paper, but I guess you're referring to what's on the sheet of paper."
Sokka,It's a wanted poster. Of you. They've nicknamed you the Runaway.
Toph,A wanted poster! That's so great! The Runaway. I love my new nickname. Is there a picture of me? Does it look good?
Sokka,"Well yeah, actually, it does look pretty good.  But, Toph, you're missing the point. Maybe Katara was right. These scams are drawing too much attention to us."
Toph,Don't be such a worrywart like your sister.  Think of it this way: Now you've got plenty of money to help with the invasion plan.
Sokka,"Well, that is true. I had this idea of making armor for Appa."
Toph,"Here's a little extra, so you can get yourself a nice map of the Fire Nation. You know what?  Make it an atlas."
Sokka,I do like expensive atlases.
Toph,Of course you do.  And that's why this wanted poster is going to stay our little secret.
Katara,"Sokka,  tell me you didn't buy a bird."
Sokka,"Not just a bird, a messenger bird. Now we can send messages all over the world. Even to Gran Gran."
Aang,"Wow, how does it work?"
Sokka,"Hm. Uh, I never actually thought about that. Hawky,  Gran Gran, South Pole.  I think he gets it."
Sokka,Hawky! Make nice! Bad Hawky!
Katara,Well. Look who decided to join us.  Where have you two been? Off scamming again?
Toph,"Yes, we were."
Katara,And I suppose you don't think what you're doing is dangerous at all?
Toph,"No, I don't."
Katara,Really?
Toph,Yes. Really.
Katara,Well then. What's this?
Toph,"I don't know! I mean, seriously! What is with you people? I'm blind!"
Katara,It's a wanted poster of you! The Runaway! Is that what you're called now? Are you proud of this?
Toph,Where did you get that!?
Katara,It doesn't matter where I got it. The fact is-
Toph,You went through my stuff! You had no right!
Katara,"Your stuff was messy and I was just straightening up, and I happened to stumble across it!"
Toph,"That's a lie!  You're lying, Katara!"
Katara,"Fine! It's a lie! But you've been so out of control lately, I knew something was up! I knew you were hiding something and you were!  Don't you walk away from me while I'm talking to you!"
Toph,"Oh really, Mom? Or what are you gonna do? Send me to my room?"
Katara,I wish I could!
Toph,"Well you can't! Because you're not my mom, and you're not their mom!"
Katara,I never said I was!
Toph,"No, but you certainly act like it! You think it's your job to boss everyone around, but it's not! You're just a regular kid like the rest of us! So stop acting like you can tell me what to do! I can do whatever I want!"
Katara,"I don't act that way!  Sokka, do I act motherly?"
Sokka,Hey. I'm staying out of this one.
Katara,"What do you think, Aang? Do I act like a mom?"
Aang,"Well. I, uh-"
Katara,Stop rubbing your eye and speak clearly when you talk!
Aang,"Yes, ma'am."
Toph,I can't be around you right now!
Katara,"Well, I can't be around you!"
Sokka,"I know, Hawky. Why can't they just get along?"
Sokka,"Hey, Aang. You wanna test out my messenger hawk with me? I've got an idea."
Aang,Sure.
Sokka,"I'm going to send a note to Katara and say it's from Toph, who wants to apologize. Then everyone will be friends again."
Aang,"I gotta say, Sokka, you continue to impress me with your ideas."
Sokka,"It's a gift.  Dear Katara, sorry for everything. Your friend, Toph."
Katara,"I know this is from you, Sokka! Toph can't write!  Ugh! You're all driving me crazy!"
Aang,I can't believe we forgot Toph can't write.
Sokka,Yup. We're idiots.
Aang,I guess Plan B is we send a note to Toph pretending it's from Katara.
Sokka,"I think we're gonna run into a similar problem.  Sorry, Hawky. Looks like I'm gonna have to do this without your help.  Come on. We need to talk."
Toph,So lemme guess: You brought me out here to tell me that your sister's not as annoying as I make her out to be.
Sokka,"Nah, she's pretty much a pain.  She's always got to be right about everything and she gets all bossy and involved and in your business ..."
Toph,Yeah. I don't know how you could deal with it.
Sokka,"Actually, in a way, I rely on it."
Toph,I don't understand.
Sokka,"When our mom died, that was the hardest time in my life. Our family was a mess, but Katara? She had so much strength. She stepped up and took on so much responsibility. She helped fill the void that was left by our mom."
Toph,I guess I never thought about that.
Sokka,"I'm gonna tell you something crazy. I never told anyone this before, but honestly? I'm not sure I can remember what my mother looked like. It really seems like my whole life, Katara's been the one looking out for me. She's always been the one that's there. And now, when I try to remember my mom, Katara's is the only face I can picture."
Toph,"The truth is sometimes Katara does act motherly, but that's not always a bad thing. She's compassionate and kind, and she actually cares about me.  You know, the real me. That's more than my own mom.  Don't ever tell her I said any of this!"
Sokka,"Hey, my lips are sealed."
Katara,"Hi, Toph. Um, I wanna-"
Toph,"Katara, stop. You don't need to apologize. I was the one being stupid. These scams are out of control, and I'm done with them."
Katara,Actually I wasn't going to apologize. I was gonna say ... I wanna pull a scam with you.
Toph,What? You wanna pull a scam?
Katara,"Not just any scam. The ultimate scam.  Whaddaya say, Toph? Just me and you. One last go. You in?"
Toph,You know I'm in! Now what's this idea of yours?
Katara,"The plan is simple: This wanted poster says you're worth a lot of money; Ten times more than you've made in all of your scams. So I'm gonna turn you in and collect the reward. Then you metalbend yourself out of jail, and we're on our way."
Toph,How could you do this to me? You betrayed me!
Katara,You brought this on yourself. I had no choice.
Town authority,You did the right thing by turning in the Runaway.
Katara,The right thing is its own reward.
Town authority,"Well, I'm happy to hear you say that."
Katara,"But, I still want the actual reward."
Town authority,Of course. Right this way.
Toph,Hey! What kind of cell is this?
Female guard,A wooden one.
Town authority,That's her! That's the girl you were looking for!
Aang,Do you think this scam of theirs should be taking this long?
Sokka,I was just wondering the same thing. We'd better check it out.  You two behave.  Appa's in charge.
Toph,Wait! It's a trap!
Katara,"Really? No kidding! Is that why we're sitting in a wooden cage right now? Gee, how'd you figure out it was a trap?"
Toph,"Not for us, Katara! We're the bait! He wants Aang!"
Katara,I can't believe I'm so stupid! See? This is exactly why I'm against these scams! I knew this would happen!
Toph,"But, this was your idea."
Katara,I know. I wanted to show that I'm not so motherly. I wanted to show you that I can have fun too.
Toph,"Katara, you are fun. If nothing else, you're at least fun to argue with."
Katara,I know your relationship with your parents is complicated. And I shouldn't have said what I said.
Toph,"It's okay. I was really mad when you said that because ... well because, maybe it's true.  I try not to think about it, but when I left, I probably really hurt them."
Sokka,Where do you think they might be?
Aang,"Where do you think anyone is?  Sokka, watch out!  It's Sparky-Sparky-Boom Man!"
Sokka,"You know, I'm starting to think that name doesn't quite fit."
Katara,What are we gonna do?
Toph,I don't know. I wish we had some earth or water. We need bendables.
Katara,What about your meteor bracelet? You can make a saw.
Toph,I left it back at camp.  I was worried they would take it.
Toph,"Um, Katara? Are you okay?"
Katara,Just fine.
Toph,"Well, what are you doing?"
Katara,I'm making my own water.
Toph,"Katara! You're a genius! A sweaty, stinky genius!"
Sokka,This guy is too good! He shoots fire from his brain!
Aang,We should split up. He can't chase us both.
Katara,"Aang, get up!"
Toph,Let's get out of here!
Sokka,"Hey, I got it! The perfect name for that guy: Combustion Man!"
Toph,"Good job, Sokka. Now let's get outta here before Combustion Man catches us."
Sokka,See? It fits so well!
Sokka,"Well, I'm exhausted. Hawky, how about you, buddy?  Yeah. You're such a lazy little bird."
Toph,Katara? I need your help.
Katara,"What is it, Toph?"
Toph,I need you to write some things down for me. I wanna send a letter to my parents.
Katara,I'll be happy to help.
Sokka,"Hey, where'd Hawky go?"
/wiki/Transcript:The_Puppetmaster
Avatar Roku,Previously on Avatar ...
